delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP10722,Sneha J,Ahmedabad,Bike,Full-Time,4.23,False
DP06853,Kiran S,Kolkata,Bike,Part-Time,4.58,False
DP10408,Amit C,Hyderabad,Scooter,Full-Time,4.25,True
DP14297,Sneha L,Chennai,Bike,Full-Time,4.37,True
DP05682,Ananya V,Bengaluru,Cycle,Full-Time,3.88,True
DP13062,Manoj S,Kolkata,Bike,Part-Time,4.24,True
DP10090,Nikhil U,Pune,Scooter,Full-Time,4.38,False
DP01015,Sneha O,Delhi,Bike,Full-Time,3.89,False
DP01057,Vikas V,Hyderabad,Scooter,Part-Time,3.92,True
DP05197,Arjun R,Kolkata,Scooter,Full-Time,4.57,True
DP12366,Manoj M,Ahmedabad,Car,Part-Time,4.8,True
DP06656,Amit B,Mumbai,Car,Full-Time,4.44,False
DP07038,Meena M,Bengaluru,Scooter,Full-Time,4.33,True
DP06286,Shreya M,Mumbai,Cycle,Contract,3.92,True
DP06068,Amit M,Mumbai,Bike,Part-Time,3.98,False
DP01844,Kiran X,Bengaluru,Bike,Full-Time,4.69,True
DP14197,Santosh P,Mumbai,Bike,Full-Time,4.32,True
DP04412,Nikhil D,Pune,Car,Part-Time,4.14,True
DP13827,Meena N,Bengaluru,Cycle,Part-Time,3.8,True
DP11110,Rakesh K,Bengaluru,Scooter,Full-Time,4.03,True
DP04926,Manoj S,Bengaluru,Cycle,Full-Time,4.33,True
DP13455,Santosh D,Pune,Scooter,Contract,4.63,True
DP12014,Kiran R,Bengaluru,Scooter,Full-Time,4.37,True
DP04911,Suresh K,Bengaluru,Bike,Part-Time,4.14,True
DP01231,Priya M,Delhi,Bike,Full-Time,3.87,True
DP07873,Nikhil X,Bengaluru,Bike,Full-Time,4.58,True
DP01165,Deepak C,Mumbai,Bike,Full-Time,3.68,False
DP04397,Ravi F,Mumbai,Scooter,Full-Time,4.04,True
DP14576,Ananya N,Delhi,Scooter,Full-Time,4.38,True
DP10475,Kiran Q,Mumbai,Cycle,Part-Time,4.44,True
DP10796,Suresh A,Ahmedabad,Scooter,Part-Time,4.09,True
DP08049,Arjun K,Hyderabad,Bike,Full-Time,3.85,True
DP05455,Kiran K,Bengaluru,Bike,Part-Time,4.23,False
DP12539,Vikas A,Kolkata,Scooter,Part-Time,3.87,True
DP06241,Nikhil L,Delhi,Bike,Contract,3.86,True
DP00918,Amit B,Ahmedabad,Scooter,Full-Time,4.08,True
DP10655,Sneha Q,Mumbai,Bike,Full-Time,4.57,True
DP00106,Priya P,Bengaluru,Bike,Part-Time,4.35,True
DP12303,Sneha U,Mumbai,Bike,Full-Time,4.26,True
DP11284,Amit B,Bengaluru,Bike,Full-Time,4.17,True
DP03302,Priya E,Hyderabad,Scooter,Part-Time,3.97,True
DP03347,Shreya D,Ahmedabad,Bike,Full-Time,4.07,True
DP08932,Kiran T,Kolkata,Scooter,Full-Time,4.17,True
DP00059,Kiran J,Delhi,Bike,Contract,4.4,True
DP14449,Suresh U,Delhi,Scooter,Part-Time,3.88,True
DP01713,Shreya U,Ahmedabad,Car,Part-Time,3.92,True
DP11556,Rakesh M,Delhi,Bike,Full-Time,4.28,True
DP02390,Kiran R,Chennai,Bike,Full-Time,3.82,True
DP01503,Nikhil T,Bengaluru,Bike,Full-Time,4.72,True
DP07483,Shreya Y,Delhi,Scooter,Contract,4.18,True
DP01173,Santosh B,Mumbai,Bike,Part-Time,4.11,False
DP11035,Sneha H,Chennai,Car,Contract,3.96,False
DP08006,Arjun G,Kolkata,Cycle,Full-Time,4.13,True
DP07464,Pooja J,Ahmedabad,Bike,Part-Time,4.29,True
DP06488,Sneha T,Hyderabad,Bike,Full-Time,4.63,True
DP12563,Santosh I,Hyderabad,Car,Full-Time,4.11,True
DP14979,Suresh R,Hyderabad,Scooter,Full-Time,4.05,True
DP06507,Arjun K,Delhi,Scooter,Full-Time,4.37,True
DP12249,Divya L,Delhi,Car,Full-Time,4.45,True
DP02999,Kiran O,Ahmedabad,Scooter,Full-Time,4.35,True
DP14269,Amit E,Mumbai,Cycle,Full-Time,4.45,True
DP13991,Kiran Q,Bengaluru,Scooter,Contract,4.58,True
DP10910,Meena R,Ahmedabad,Scooter,Full-Time,4.19,True
DP06172,Santosh A,Hyderabad,Bike,Full-Time,4.3,True
DP07401,Sneha E,Pune,Scooter,Full-Time,3.95,True
DP00678,Priya Y,Bengaluru,Cycle,Part-Time,4.4,True
DP05603,Ananya T,Mumbai,Bike,Full-Time,4.07,True
DP03023,Meena V,Bengaluru,Cycle,Full-Time,4.25,False
DP11176,Pooja S,Bengaluru,Bike,Full-Time,4.41,True
DP05793,Divya M,Mumbai,Bike,Full-Time,3.88,True
DP02077,Shreya H,Mumbai,Scooter,Full-Time,4.23,True
DP10629,Nikhil C,Pune,Car,Contract,4.45,True
DP01415,Deepak J,Mumbai,Bike,Full-Time,4.26,True
DP03687,Amit B,Delhi,Bike,Part-Time,3.98,True
DP10905,Sneha E,Bengaluru,Scooter,Part-Time,4.3,True
DP02257,Rahul B,Chennai,Bike,Contract,4.86,True
DP11990,Ananya K,Bengaluru,Bike,Contract,3.88,True
DP02715,Meena U,Mumbai,Scooter,Part-Time,4.14,True
DP11141,Arjun N,Ahmedabad,Scooter,Part-Time,4.4,True
DP02505,Meena E,Bengaluru,Car,Part-Time,3.56,True
DP02357,Neha K,Bengaluru,Scooter,Part-Time,3.76,True
DP14075,Amit G,Bengaluru,Bike,Full-Time,4.17,False
DP11400,Ananya F,Ahmedabad,Bike,Full-Time,4.36,True
DP01430,Arjun R,Ahmedabad,Bike,Full-Time,4.44,True
DP02990,Shreya O,Delhi,Bike,Part-Time,4.02,True
DP11008,Arjun Y,Bengaluru,Scooter,Part-Time,5.0,True
DP13313,Arjun E,Bengaluru,Cycle,Part-Time,4.33,True
DP14868,Nikhil W,Mumbai,Bike,Part-Time,4.23,True
DP06900,Suresh D,Delhi,Bike,Contract,4.46,True
DP11570,Pooja X,Bengaluru,Bike,Full-Time,3.88,True
DP14557,Rakesh Q,Ahmedabad,Bike,Part-Time,4.35,True
DP05178,Shreya K,Kolkata,Scooter,Part-Time,3.81,True
DP13418,Shreya S,Bengaluru,Bike,Full-Time,4.5,True
DP06126,Meena W,Hyderabad,Scooter,Full-Time,3.78,True
DP00535,Santosh Q,Bengaluru,Scooter,Part-Time,4.16,True
DP06140,Deepak W,Delhi,Cycle,Full-Time,4.33,True
DP01462,Vikas T,Bengaluru,Bike,Full-Time,4.14,True
DP10435,Meena C,Delhi,Scooter,Full-Time,4.48,True
DP12955,Vikas V,Hyderabad,Bike,Part-Time,3.81,True
DP01802,Arjun S,Bengaluru,Cycle,Full-Time,4.13,True
DP05275,Pooja F,Bengaluru,Scooter,Full-Time,4.2,True
DP03655,Shreya S,Mumbai,Cycle,Full-Time,4.41,True
DP06398,Vikas G,Kolkata,Bike,Contract,3.76,True
DP14522,Amit Q,Ahmedabad,Scooter,Part-Time,3.9,True
DP12162,Divya D,Bengaluru,Scooter,Part-Time,4.6,True
DP03726,Divya O,Kolkata,Scooter,Part-Time,4.58,True
DP09922,Nikhil D,Chennai,Bike,Contract,3.78,True
DP03138,Arjun X,Bengaluru,Scooter,Contract,4.31,True
DP06549,Kiran W,Pune,Bike,Contract,4.38,True
DP03088,Kiran D,Delhi,Bike,Contract,3.98,True
DP12680,Pooja X,Delhi,Bike,Full-Time,4.45,True
DP08823,Meena Y,Bengaluru,Scooter,Full-Time,4.38,True
DP03593,Priya B,Mumbai,Bike,Full-Time,3.69,True
DP09187,Manoj B,Pune,Bike,Full-Time,4.31,True
DP09374,Santosh H,Bengaluru,Scooter,Part-Time,3.79,True
DP08099,Arjun V,Mumbai,Scooter,Full-Time,4.51,True
DP08626,Divya B,Bengaluru,Scooter,Contract,3.73,True
DP04071,Rahul C,Delhi,Bike,Contract,4.8,True
DP00062,Rahul Z,Bengaluru,Bike,Full-Time,3.92,True
DP07736,Arjun J,Kolkata,Car,Full-Time,4.72,True
DP10222,Priya V,Bengaluru,Scooter,Full-Time,4.72,True
DP03555,Nikhil V,Kolkata,Scooter,Contract,4.06,True
DP07364,Rahul D,Mumbai,Scooter,Full-Time,3.98,True
DP08280,Kiran R,Mumbai,Scooter,Full-Time,3.91,False
DP09267,Rakesh N,Bengaluru,Cycle,Part-Time,4.0,True
DP12261,Manoj D,Kolkata,Scooter,Full-Time,4.3,True
DP08285,Amit R,Ahmedabad,Scooter,Full-Time,4.28,False
DP09438,Sneha M,Bengaluru,Bike,Contract,4.71,True
DP02275,Nikhil Y,Bengaluru,Bike,Contract,4.31,True
DP01629,Nikhil R,Bengaluru,Cycle,Contract,4.22,True
DP10920,Priya Z,Kolkata,Bike,Full-Time,3.84,True
DP09132,Santosh E,Delhi,Scooter,Full-Time,3.95,True
DP06123,Ravi C,Chennai,Bike,Part-Time,4.47,True
DP03968,Neha X,Chennai,Bike,Part-Time,4.43,True
DP03178,Shreya K,Bengaluru,Scooter,Part-Time,3.93,True
DP08060,Priya K,Mumbai,Cycle,Full-Time,3.92,True
DP14990,Amit K,Ahmedabad,Bike,Full-Time,3.56,True
DP11080,Divya X,Delhi,Bike,Full-Time,4.47,True
DP06132,Deepak J,Delhi,Scooter,Part-Time,4.1,True
DP03691,Nikhil Y,Pune,Bike,Full-Time,4.36,True
DP12990,Kiran G,Bengaluru,Scooter,Part-Time,4.41,True
DP13501,Arjun F,Pune,Cycle,Full-Time,3.93,True
DP07351,Arjun U,Delhi,Scooter,Part-Time,4.09,True
DP13858,Neha T,Delhi,Bike,Part-Time,4.57,True
DP13847,Priya G,Mumbai,Cycle,Full-Time,3.97,True
DP11868,Deepak E,Bengaluru,Scooter,Full-Time,4.27,False
DP06178,Nikhil E,Chennai,Bike,Full-Time,4.24,True
DP09637,Suresh P,Ahmedabad,Bike,Part-Time,3.89,True
DP06051,Pooja J,Kolkata,Scooter,Full-Time,4.41,True
DP13542,Deepak S,Chennai,Bike,Full-Time,4.3,True
DP13562,Deepak M,Mumbai,Bike,Contract,3.83,True
DP01788,Meena V,Hyderabad,Scooter,Part-Time,4.22,True
DP03112,Shreya T,Chennai,Bike,Part-Time,4.17,True
DP12937,Vikas P,Pune,Car,Full-Time,4.54,True
DP04636,Divya F,Bengaluru,Scooter,Full-Time,4.38,True
DP11016,Vikas C,Mumbai,Scooter,Full-Time,4.54,True
DP00529,Priya Y,Chennai,Scooter,Part-Time,4.81,True
DP04706,Kiran Y,Chennai,Scooter,Full-Time,4.17,True
DP06640,Ananya Y,Delhi,Scooter,Full-Time,3.8,True
DP02537,Ravi N,Pune,Scooter,Part-Time,4.07,True
DP00724,Arjun X,Bengaluru,Cycle,Full-Time,4.02,True
DP04707,Rakesh G,Chennai,Cycle,Contract,4.63,True
DP00114,Ananya P,Bengaluru,Cycle,Full-Time,4.34,True
DP00851,Amit I,Bengaluru,Bike,Contract,4.2,True
DP14051,Priya X,Chennai,Bike,Full-Time,4.36,True
DP00415,Priya P,Delhi,Bike,Part-Time,4.07,True
DP11844,Sneha M,Mumbai,Scooter,Full-Time,4.23,True
DP01586,Pooja M,Bengaluru,Bike,Contract,3.86,False
DP00783,Santosh F,Mumbai,Bike,Part-Time,4.46,True
DP14244,Kiran G,Bengaluru,Scooter,Part-Time,4.18,True
DP08326,Vikas U,Bengaluru,Bike,Full-Time,4.23,True
DP03917,Suresh J,Ahmedabad,Scooter,Contract,4.75,True
DP00764,Manoj B,Mumbai,Bike,Contract,4.17,False
DP08739,Manoj R,Delhi,Scooter,Contract,3.94,True
DP04524,Neha C,Kolkata,Bike,Part-Time,3.72,True
DP08123,Priya G,Chennai,Cycle,Full-Time,4.15,True
DP07184,Manoj Z,Kolkata,Bike,Part-Time,3.82,True
DP06401,Neha A,Ahmedabad,Car,Part-Time,4.16,True
DP05335,Santosh K,Bengaluru,Cycle,Part-Time,3.76,True
DP04141,Manoj I,Chennai,Bike,Contract,4.42,False
DP08497,Ananya U,Hyderabad,Bike,Full-Time,4.33,True
DP01212,Vikas N,Mumbai,Cycle,Full-Time,3.94,True
DP08085,Meena Q,Kolkata,Bike,Full-Time,4.14,True
DP02821,Neha R,Chennai,Scooter,Contract,4.21,True
DP08706,Manoj Y,Kolkata,Bike,Full-Time,4.09,True
DP12913,Meena H,Bengaluru,Bike,Part-Time,3.84,True
DP13343,Sneha N,Hyderabad,Scooter,Full-Time,4.07,True
DP06748,Ananya D,Chennai,Scooter,Full-Time,4.62,True
DP07905,Priya K,Bengaluru,Bike,Part-Time,4.28,True
DP03848,Sneha N,Mumbai,Bike,Part-Time,4.33,True
DP13295,Shreya I,Bengaluru,Bike,Part-Time,4.24,True
DP12121,Rahul H,Delhi,Scooter,Full-Time,4.49,True
DP03025,Priya J,Chennai,Scooter,Full-Time,3.89,True
DP09233,Shreya P,Bengaluru,Scooter,Full-Time,3.73,True
DP11918,Vikas L,Pune,Scooter,Full-Time,4.13,True
DP01651,Sneha G,Kolkata,Scooter,Part-Time,4.11,True
DP05072,Meena N,Delhi,Bike,Part-Time,4.15,True
DP14420,Nikhil Y,Mumbai,Scooter,Full-Time,4.52,True
DP08927,Shreya N,Bengaluru,Scooter,Full-Time,3.88,False
DP02742,Nikhil U,Ahmedabad,Bike,Part-Time,4.38,True
DP01969,Suresh D,Bengaluru,Scooter,Contract,3.78,True
DP08388,Ravi X,Hyderabad,Bike,Contract,3.87,True
DP13169,Kiran W,Mumbai,Bike,Full-Time,4.05,True
DP03162,Ananya O,Mumbai,Bike,Full-Time,4.14,True
DP02996,Arjun G,Bengaluru,Bike,Contract,4.07,True
DP01071,Priya I,Delhi,Bike,Full-Time,4.15,False
DP02848,Meena E,Pune,Bike,Contract,4.54,True
DP12073,Neha A,Ahmedabad,Scooter,Contract,4.69,True
DP10794,Pooja Y,Mumbai,Bike,Contract,4.29,True
DP08933,Suresh E,Mumbai,Bike,Full-Time,4.48,True
DP04871,Sneha W,Bengaluru,Bike,Full-Time,4.5,True
DP11430,Divya Z,Bengaluru,Cycle,Contract,4.07,True
DP09015,Sneha S,Bengaluru,Bike,Part-Time,3.76,True
DP12817,Vikas O,Mumbai,Scooter,Contract,4.26,True
DP05709,Rahul J,Bengaluru,Bike,Contract,4.59,True
DP09448,Sneha W,Mumbai,Scooter,Full-Time,4.11,True
DP14005,Rakesh Q,Mumbai,Car,Contract,3.93,True
DP13874,Ananya H,Delhi,Bike,Full-Time,4.66,True
DP11615,Rakesh D,Mumbai,Bike,Part-Time,5.0,True
DP09419,Ravi G,Kolkata,Scooter,Contract,4.28,True
DP03654,Rakesh K,Chennai,Bike,Full-Time,4.13,True
DP05972,Ravi Z,Mumbai,Bike,Full-Time,4.5,True
DP03886,Nikhil K,Pune,Scooter,Full-Time,4.26,True
DP06137,Santosh K,Delhi,Bike,Full-Time,4.04,True
DP03339,Pooja A,Delhi,Bike,Full-Time,4.22,True
DP00311,Arjun O,Chennai,Cycle,Part-Time,4.19,True
DP03194,Amit B,Pune,Scooter,Part-Time,4.5,True
DP14925,Priya X,Pune,Scooter,Full-Time,4.05,False
DP06718,Sneha I,Mumbai,Bike,Full-Time,4.12,True
DP14528,Manoj S,Mumbai,Bike,Full-Time,4.48,True
DP05736,Arjun J,Ahmedabad,Bike,Full-Time,4.62,True
DP08911,Sneha M,Hyderabad,Bike,Part-Time,3.39,True
DP02104,Sneha O,Pune,Scooter,Part-Time,4.27,True
DP05570,Amit M,Chennai,Cycle,Full-Time,4.65,True
DP09477,Santosh N,Kolkata,Scooter,Part-Time,3.71,True
DP06943,Ananya V,Delhi,Cycle,Full-Time,3.89,False
DP11303,Kiran F,Mumbai,Scooter,Full-Time,3.86,True
DP01254,Neha R,Chennai,Bike,Full-Time,4.28,True
DP12229,Amit U,Bengaluru,Cycle,Full-Time,4.38,True
DP09546,Neha Q,Bengaluru,Bike,Contract,3.4,True
DP00562,Nikhil S,Mumbai,Bike,Full-Time,4.68,True
DP04391,Pooja T,Kolkata,Bike,Part-Time,4.62,True
DP13513,Rakesh L,Chennai,Cycle,Part-Time,4.13,True
DP03016,Amit F,Kolkata,Cycle,Part-Time,4.72,True
DP02136,Divya T,Mumbai,Scooter,Contract,3.93,True
DP08163,Ananya M,Bengaluru,Scooter,Contract,3.8,True
DP01319,Meena P,Ahmedabad,Bike,Full-Time,4.13,True
DP14832,Deepak T,Bengaluru,Scooter,Full-Time,4.64,True
DP13349,Manoj N,Pune,Scooter,Part-Time,4.64,True
DP09181,Ravi G,Bengaluru,Scooter,Full-Time,3.81,True
DP12720,Kiran D,Mumbai,Bike,Full-Time,4.23,True
DP01118,Pooja C,Mumbai,Bike,Part-Time,4.25,True
DP01847,Divya B,Chennai,Scooter,Contract,4.34,True
DP10080,Ananya A,Bengaluru,Cycle,Contract,4.05,True
DP06577,Deepak R,Chennai,Bike,Contract,4.37,True
DP00992,Meena Q,Delhi,Car,Contract,4.38,True
DP08733,Suresh I,Bengaluru,Scooter,Contract,4.12,True
DP02951,Deepak S,Chennai,Cycle,Full-Time,4.46,True
DP05418,Manoj A,Delhi,Scooter,Contract,4.47,True
DP10799,Amit A,Mumbai,Scooter,Part-Time,4.36,True
DP01160,Suresh W,Chennai,Bike,Full-Time,4.16,True
DP13767,Shreya E,Mumbai,Scooter,Part-Time,3.8,True
DP08781,Priya X,Bengaluru,Bike,Contract,4.02,True
DP06787,Santosh O,Bengaluru,Cycle,Part-Time,4.01,True
DP00768,Divya R,Bengaluru,Cycle,Part-Time,3.82,True
DP05290,Rahul T,Bengaluru,Scooter,Contract,3.72,True
DP01277,Meena A,Delhi,Bike,Full-Time,3.76,False
DP02123,Rakesh T,Bengaluru,Bike,Full-Time,4.2,True
DP12824,Arjun F,Delhi,Scooter,Contract,4.68,True
DP03728,Amit J,Mumbai,Cycle,Full-Time,4.81,True
DP11193,Ananya X,Bengaluru,Car,Full-Time,4.11,False
DP00322,Arjun N,Bengaluru,Cycle,Part-Time,4.35,True
DP06674,Kiran A,Delhi,Bike,Full-Time,3.68,True
DP12468,Ravi J,Chennai,Cycle,Full-Time,4.42,False
DP13654,Arjun P,Mumbai,Car,Full-Time,4.55,True
DP11488,Kiran X,Chennai,Bike,Full-Time,4.05,False
DP14929,Neha E,Pune,Cycle,Full-Time,4.36,True
DP00778,Neha D,Ahmedabad,Bike,Full-Time,4.17,True
DP04136,Priya E,Delhi,Scooter,Full-Time,3.98,True
DP05575,Meena P,Mumbai,Scooter,Part-Time,4.27,True
DP10561,Vikas N,Bengaluru,Bike,Contract,4.97,True
DP02644,Rahul P,Hyderabad,Bike,Part-Time,3.77,True
DP01658,Vikas Q,Mumbai,Scooter,Contract,4.31,True
DP13346,Ravi G,Chennai,Bike,Contract,4.03,True
DP10218,Amit S,Bengaluru,Bike,Part-Time,3.68,True
DP03923,Rakesh J,Delhi,Scooter,Contract,4.32,True
DP13395,Priya F,Mumbai,Bike,Contract,3.88,False
DP12569,Ananya M,Hyderabad,Bike,Contract,4.85,True
DP14541,Sneha H,Bengaluru,Car,Contract,4.06,False
DP03664,Divya W,Bengaluru,Scooter,Part-Time,4.15,False
DP11252,Ravi Y,Chennai,Bike,Part-Time,4.16,True
DP09945,Ananya O,Mumbai,Cycle,Contract,4.36,True
DP05280,Nikhil T,Bengaluru,Scooter,Part-Time,4.02,True
DP00873,Amit G,Bengaluru,Bike,Part-Time,4.23,True
DP10717,Ananya B,Delhi,Scooter,Full-Time,3.82,True
DP01527,Neha J,Delhi,Scooter,Contract,4.13,True
DP00443,Amit P,Ahmedabad,Bike,Full-Time,4.4,True
DP08112,Neha R,Hyderabad,Bike,Full-Time,4.43,True
DP00940,Rakesh Y,Hyderabad,Scooter,Full-Time,3.97,True
DP05907,Nikhil Q,Chennai,Scooter,Full-Time,4.06,True
DP08077,Kiran W,Chennai,Scooter,Contract,4.09,True
DP05797,Pooja N,Bengaluru,Bike,Full-Time,4.18,True
DP06765,Suresh M,Mumbai,Cycle,Full-Time,4.45,True
DP05772,Nikhil Q,Pune,Bike,Contract,5.0,True
DP01083,Neha X,Kolkata,Scooter,Full-Time,4.04,True
DP10262,Shreya Z,Bengaluru,Scooter,Full-Time,4.33,True
DP03385,Santosh P,Pune,Cycle,Full-Time,4.24,False
DP01154,Meena T,Pune,Cycle,Contract,4.14,False
DP00142,Amit X,Delhi,Bike,Full-Time,4.54,True
DP07660,Ravi D,Pune,Car,Full-Time,4.01,True
DP02489,Meena X,Mumbai,Cycle,Full-Time,3.94,True
DP13822,Kiran G,Chennai,Scooter,Full-Time,3.93,False
DP01978,Suresh E,Chennai,Bike,Part-Time,4.27,True
DP08015,Arjun Z,Mumbai,Cycle,Full-Time,4.29,True
DP00902,Amit C,Bengaluru,Cycle,Part-Time,4.09,True
DP07732,Sneha U,Mumbai,Bike,Part-Time,3.85,True
DP01659,Vikas V,Ahmedabad,Bike,Part-Time,3.96,True
DP05156,Nikhil Y,Kolkata,Scooter,Full-Time,4.96,True
DP10288,Divya R,Hyderabad,Bike,Contract,4.07,True
DP00590,Sneha Q,Chennai,Scooter,Part-Time,4.62,True
DP11099,Divya A,Delhi,Bike,Full-Time,4.63,True
DP04936,Manoj T,Bengaluru,Bike,Part-Time,4.27,True
DP02636,Nikhil N,Mumbai,Cycle,Full-Time,4.0,True
DP08925,Shreya K,Chennai,Scooter,Full-Time,3.75,False
DP00256,Nikhil E,Mumbai,Scooter,Part-Time,4.51,False
DP11524,Ananya W,Chennai,Scooter,Full-Time,3.82,True
DP10674,Arjun I,Delhi,Scooter,Contract,4.53,True
DP02405,Kiran Z,Chennai,Scooter,Full-Time,3.79,True
DP10036,Amit O,Pune,Bike,Contract,4.35,True
DP01516,Manoj A,Bengaluru,Cycle,Full-Time,4.56,True
DP01413,Priya D,Delhi,Bike,Contract,4.21,True
DP10294,Suresh F,Bengaluru,Scooter,Contract,4.76,True
DP03171,Priya F,Kolkata,Cycle,Full-Time,4.48,False
DP00084,Ananya K,Kolkata,Cycle,Full-Time,4.55,False
DP06537,Amit T,Bengaluru,Car,Contract,4.63,True
DP02633,Kiran O,Bengaluru,Cycle,Full-Time,4.09,True
DP12207,Kiran Y,Mumbai,Car,Part-Time,3.56,True
DP11709,Arjun M,Chennai,Bike,Part-Time,4.15,False
DP11245,Suresh H,Delhi,Scooter,Full-Time,4.23,True
DP07565,Arjun E,Delhi,Scooter,Full-Time,3.82,True
DP11836,Sneha Q,Delhi,Scooter,Full-Time,4.18,True
DP14806,Ananya R,Delhi,Cycle,Full-Time,4.18,True
DP02459,Pooja N,Mumbai,Cycle,Full-Time,4.8,True
DP06289,Rahul T,Delhi,Scooter,Full-Time,4.03,True
DP14876,Ananya E,Chennai,Bike,Full-Time,4.29,True
DP06210,Shreya N,Ahmedabad,Scooter,Contract,3.89,True
DP00675,Shreya S,Delhi,Bike,Part-Time,4.65,True
DP13520,Pooja B,Hyderabad,Bike,Contract,4.12,True
DP10237,Divya Z,Bengaluru,Cycle,Part-Time,4.19,True
DP00207,Deepak E,Kolkata,Scooter,Contract,4.15,True
DP14744,Meena I,Chennai,Scooter,Full-Time,4.65,True
DP02011,Priya D,Delhi,Scooter,Full-Time,4.64,False
DP04051,Divya C,Chennai,Scooter,Full-Time,4.2,True
DP08513,Priya S,Delhi,Cycle,Full-Time,4.47,True
DP10657,Arjun U,Hyderabad,Bike,Part-Time,4.51,True
DP01593,Amit F,Mumbai,Scooter,Part-Time,4.46,True
DP11072,Vikas W,Mumbai,Scooter,Part-Time,4.03,True
DP14085,Deepak L,Bengaluru,Cycle,Part-Time,4.22,True
DP05628,Sneha Z,Delhi,Scooter,Full-Time,4.28,True
DP11465,Sneha K,Kolkata,Cycle,Part-Time,4.2,True
DP01074,Deepak Q,Chennai,Cycle,Part-Time,4.31,True
DP01571,Suresh A,Hyderabad,Scooter,Full-Time,3.93,True
DP00601,Ananya P,Ahmedabad,Bike,Full-Time,3.86,True
DP13100,Amit Y,Bengaluru,Bike,Full-Time,3.93,False
DP02939,Sneha N,Delhi,Cycle,Full-Time,3.93,True
DP14974,Kiran W,Kolkata,Bike,Full-Time,3.81,True
DP07031,Priya B,Ahmedabad,Bike,Full-Time,3.86,False
DP08268,Rakesh S,Bengaluru,Scooter,Part-Time,4.38,True
DP13685,Ravi B,Bengaluru,Scooter,Contract,4.1,True
DP11805,Nikhil R,Bengaluru,Cycle,Contract,4.61,True
DP03175,Rahul V,Hyderabad,Scooter,Contract,4.28,True
DP04806,Manoj D,Bengaluru,Scooter,Full-Time,4.09,True
DP02901,Ravi Z,Hyderabad,Cycle,Full-Time,4.49,True
DP00907,Meena D,Delhi,Bike,Contract,3.9,True
DP13745,Rakesh T,Delhi,Bike,Part-Time,4.26,True
DP00958,Priya E,Bengaluru,Bike,Full-Time,3.81,False
DP07097,Sneha J,Ahmedabad,Bike,Part-Time,3.76,True
DP10066,Deepak U,Mumbai,Cycle,Part-Time,4.23,True
DP09529,Priya C,Mumbai,Bike,Full-Time,3.85,True
DP07985,Amit H,Bengaluru,Scooter,Full-Time,3.9,True
DP14544,Ananya T,Chennai,Scooter,Part-Time,4.42,True
DP11362,Amit O,Bengaluru,Scooter,Full-Time,4.08,True
DP11423,Manoj V,Bengaluru,Cycle,Part-Time,4.18,True
DP08096,Meena N,Bengaluru,Scooter,Part-Time,4.34,True
DP09399,Rakesh V,Chennai,Bike,Full-Time,4.04,True
DP11114,Kiran T,Delhi,Bike,Contract,4.09,True
DP04997,Ravi E,Bengaluru,Car,Full-Time,3.74,True
DP05344,Deepak U,Chennai,Scooter,Full-Time,4.37,True
DP04225,Ananya B,Bengaluru,Scooter,Part-Time,4.43,True
DP09560,Santosh M,Bengaluru,Cycle,Full-Time,4.27,False
DP03994,Pooja M,Mumbai,Bike,Contract,3.99,True
DP14779,Suresh B,Bengaluru,Scooter,Full-Time,4.3,True
DP09070,Arjun O,Hyderabad,Scooter,Part-Time,4.35,True
DP07056,Rahul D,Mumbai,Cycle,Part-Time,3.79,True
DP13680,Ananya Q,Delhi,Scooter,Full-Time,4.09,True
DP13357,Suresh G,Bengaluru,Cycle,Full-Time,4.05,True
DP12093,Manoj O,Pune,Scooter,Full-Time,4.45,True
DP01239,Rakesh Y,Chennai,Scooter,Part-Time,4.07,True
DP09139,Manoj S,Bengaluru,Bike,Full-Time,4.01,True
DP09008,Ananya Q,Pune,Bike,Part-Time,4.06,True
DP09249,Santosh V,Hyderabad,Bike,Full-Time,4.25,True
DP05452,Santosh T,Chennai,Car,Full-Time,3.93,True
DP11257,Pooja J,Mumbai,Bike,Full-Time,4.57,True
DP01576,Arjun Y,Chennai,Scooter,Full-Time,4.16,True
DP02259,Pooja M,Bengaluru,Cycle,Full-Time,4.39,True
DP09744,Rahul N,Bengaluru,Bike,Contract,4.06,True
DP08875,Meena K,Mumbai,Bike,Contract,4.52,True
DP08170,Manoj Q,Hyderabad,Scooter,Full-Time,3.99,True
DP02403,Ananya Z,Delhi,Scooter,Contract,4.06,True
DP06871,Manoj B,Kolkata,Scooter,Part-Time,4.06,True
DP12358,Kiran I,Delhi,Scooter,Part-Time,3.87,True
DP00466,Sneha L,Delhi,Scooter,Full-Time,4.38,True
DP13003,Manoj N,Hyderabad,Bike,Full-Time,4.62,True
DP05323,Nikhil N,Delhi,Bike,Full-Time,4.1,False
DP06592,Shreya T,Bengaluru,Bike,Full-Time,3.32,True
DP07406,Vikas A,Mumbai,Scooter,Part-Time,4.22,True
DP06369,Suresh C,Mumbai,Scooter,Full-Time,4.15,True
DP10618,Nikhil C,Bengaluru,Bike,Full-Time,3.52,False
DP06645,Ravi G,Bengaluru,Scooter,Contract,3.79,True
DP06128,Shreya V,Bengaluru,Bike,Part-Time,4.23,True
DP11419,Kiran I,Bengaluru,Bike,Contract,4.3,True
